order_id,create_ts,sku_list,waiting_time
O01082,30482.60611314683,"[32, 49, 1, 715, 2, 494]",21600
O01083,30497.339151653436,"[14, 269, 2, 471, 4, 278, 42]",21600
O01084,30530.074179629388,"[6, 622, 649, 1, 1, 209, 508, 16, 105, 698]",21600
O01085,30574.752171783322,"[1, 42, 1, 18, 3, 36, 969, 57, 25, 1]",21600
O01086,30596.734527994693,"[77, 3, 190, 1, 3, 729]",10800
O01087,30604.109993577484,"[1, 224, 1, 5, 8, 133, 1]",10800
O01088,30607.801604083685,"[69, 3, 6]",43200
O01089,30667.603710784228,"[324, 1, 2, 21, 4, 4, 44, 57, 255]",43200
O01090,30692.693741416024,"[152, 686, 1, 1, 2, 183, 194, 3, 210]",21600
O01091,30698.67345042121,"[8, 2, 2, 18, 62, 2, 1, 5, 143, 1]",21600
O01092,30709.541826887238,"[222, 638, 48, 823, 26, 1]",10800
O01093,30817.143502998522,"[25, 9, 7, 2, 211, 241, 9, 6, 1, 182]",10800
O01094,30916.807854700157,"[5, 3, 40, 5, 1, 193, 19]",43200
O01095,30921.922096449438,"[2, 3, 125, 4, 2, 6]",21600
O01096,30924.815381784803,"[832, 4, 3, 162, 1, 21, 13, 1, 119]",10800
O01097,30931.03449552917,"[175, 68, 430, 2, 28, 789, 11]",21600
O01098,30990.16663259044,"[2, 4, 1, 1, 368, 10, 2]",21600
O01099,31032.99607560725,"[2, 1, 3, 207, 2, 15, 3, 1]",10800
O01100,31096.8464349214,"[2, 621, 1, 227, 13, 59, 87, 309, 6]",21600
O01101,31099.99466177071,"[2, 2, 1, 37, 191]",21600
O01102,31121.37715227851,"[2, 19, 278, 1, 1, 438, 2, 2]",10800
O01103,31127.655261080203,"[13, 1, 1, 103, 60, 621, 447, 1]",10800
O01104,31248.31766644826,"[3, 6, 1, 19, 567, 33, 856, 169]",43200
O01105,31278.80711242586,"[2, 1, 5, 940, 642, 25, 15, 8, 30, 2, 1]",43200
O01106,31304.673415106383,"[6, 559, 4, 969, 180, 593, 868]",21600
O01107,31321.338098938613,"[339, 516, 304, 2, 1]",43200
O01108,31351.172439581103,"[4, 74, 8, 53, 299, 7]",21600
O01109,31380.982472715605,"[1, 1, 309, 135, 977, 1, 44, 675]",21600
O01110,31391.02950423189,"[32, 242, 953, 9, 32, 227]",21600
O01111,31466.96271769626,"[5, 1, 335, 2, 28, 63, 1, 13, 29, 406]",10800
O01112,31483.216743211113,"[6, 1, 360, 851, 5, 14, 505]",43200
O01113,31484.675123509034,"[19, 54, 4, 5, 3, 248, 3, 2, 6, 134, 31, 1]",43200
O01114,31535.43121111897,[2],43200
O01115,31571.14858950379,"[587, 148, 1, 171, 322, 6, 797]",10800
O01116,31600.836688415533,"[1, 101, 360, 1, 4, 455, 492, 947]",21600
O01117,31666.798472613606,"[449, 4, 2, 133, 4, 198, 17, 584, 7, 6]",21600
O01118,31671.4703710366,"[17, 16, 129, 453, 4, 846, 48, 849]",10800
O01119,31737.417690768827,"[8, 618, 950, 472, 293, 1, 1]",10800
O01120,31753.861528386387,"[9, 5, 415, 1, 367, 2, 409, 2, 941]",21600
O01121,31759.316144158685,"[180, 1, 115, 84, 762, 5, 5, 3, 2]",10800
O01122,31766.57165140406,"[13, 633, 366, 17, 22, 873, 10]",43200
O01123,31785.56992478004,"[1, 6, 458, 1, 15, 60]",10800
O01124,31856.69912835305,"[2, 1, 27, 216, 353, 608, 253]",21600
O01125,31861.04438730672,"[1, 1, 424, 12, 201, 12, 957, 8, 1, 818]",10800
O01126,31862.824587873492,"[2, 60, 96, 276, 55, 45, 7]",10800
O01127,31865.315842243854,"[955, 537, 967, 508, 1]",21600
O01128,31895.597919507778,"[1, 277, 30, 2, 1, 357, 18, 3, 882, 70]",43200
O01129,31905.193310803854,"[78, 1, 198, 1, 344, 294, 650, 3, 310, 100]",21600
O01130,31947.553822892252,"[1, 389, 8, 12, 2]",21600
O01131,32009.06691757286,"[252, 167, 123, 4, 2, 44, 16, 279]",43200
O01132,32057.00442655662,"[812, 990, 9, 5, 1, 740, 1]",21600
O01133,32080.326694253625,"[242, 3, 30, 90, 2, 9, 6]",21600
O01134,32153.986654186727,"[12, 6, 713, 33, 1, 1, 83]",43200
O01135,32171.809921315795,"[223, 1, 6, 9, 1, 1]",21600
O01136,32210.9780982073,"[3, 649, 7, 1, 612, 21, 254]",21600
O01137,32217.033654859933,"[6, 832, 7, 2, 363, 2]",21600
O01138,32249.58051059164,"[1, 147, 394, 6, 16, 2, 282]",10800
O01139,32272.747437171634,"[873, 1, 2, 9, 2, 13, 608, 63]",21600
O01140,32276.974234236925,"[2, 976, 3, 692, 1, 20, 15, 6]",21600
O01141,32292.8054383505,"[72, 206, 112, 1, 3, 4, 35, 584, 1]",21600
O01142,32328.72988198075,"[2, 2, 333, 14, 333, 451, 99, 874, 7, 3]",21600
O01143,32334.123809599852,"[1, 1, 2, 2, 3, 3, 169, 389]",10800
O01144,32360.705386858637,"[42, 1, 14, 18, 1, 192, 208]",21600
O01145,32363.20764037872,"[150, 1, 1, 1]",43200
O01146,32420.678297196366,"[3, 33, 125, 69, 77, 12, 64, 1, 711, 691]",10800
O01147,32429.20457005431,"[542, 2, 304, 242, 631, 1, 1, 539, 1, 2, 6, 772]",10800
O01148,32463.511466853022,"[16, 261, 1, 491, 51, 1, 691, 343, 11, 2]",21600
O01149,32549.437492053246,"[145, 15, 462, 74, 638, 602, 17]",10800
O01150,32602.726289941707,"[71, 400, 949, 3, 268]",10800
O01151,32620.87390026452,"[91, 865, 42, 1, 34]",10800
O01152,32634.042680952476,"[212, 1, 2, 751, 18]",21600
O01153,32704.795418065776,"[327, 2]",43200
O01154,32748.17007320569,"[121, 3, 16, 10, 18, 1, 146, 834]",10800
O01155,32863.19607569936,"[122, 2, 874, 19, 856, 97]",43200
O01156,32915.394568056494,"[1, 1, 5, 140, 1]",10800
O01157,32916.49612137415,"[189, 3, 101, 5, 374]",21600
O01158,32938.52415112803,"[5, 7, 5, 61, 148, 1, 5, 47]",43200
O01159,32966.81224993413,"[5, 123, 321, 21, 3, 191]",43200
O01160,33086.43879205385,"[4, 37, 931, 623, 1, 4, 1]",10800
O01161,33092.23453536336,"[2, 1, 1, 18, 6]",43200
O01162,33094.22424244686,"[997, 5, 10, 836, 828, 1]",43200
O01163,33206.185850021924,"[108, 328, 58, 8, 9, 23, 4, 800]",21600
O01164,33207.72374128405,"[127, 2, 1, 20, 22, 77, 910]",43200
O01165,33213.10665721058,"[5, 11, 38, 276, 837, 122, 1, 1, 892, 837]",21600
O01166,33273.48411929464,[966],21600
O01167,33278.49088833278,"[8, 4, 17, 2, 3, 774, 854]",21600
O01168,33559.29955645905,"[616, 4, 1, 38, 3]",21600
O01169,33588.72353271754,"[262, 2, 1, 38, 13, 818, 2, 917]",21600
O01170,33624.15167657762,"[4, 22, 54, 484, 607, 229, 49]",21600
O01171,33628.2765484404,"[35, 11, 96, 5, 1]",43200
O01172,33671.40581282764,"[18, 8, 48, 270, 46, 1, 164, 139]",10800
O01173,33689.05226256847,"[216, 1, 14, 18, 15]",43200
O01174,33732.332492230795,"[1, 524, 45, 2, 19, 155, 59, 103]",21600
O01175,33745.94624056003,"[10, 753, 13, 15, 185, 88, 31]",10800
O01176,33760.65568712095,"[10, 179, 2, 128, 2, 4, 901, 2]",10800
O01177,33779.86626091902,"[390, 61, 13]",43200
O01178,33824.62660326681,"[1, 1, 7, 1]",10800
O01179,33844.56140484486,"[8, 2, 558, 2, 1, 758, 1]",10800
O01180,33863.884163365976,"[305, 324, 315, 2, 398, 79]",10800
O01181,33969.136958367926,"[452, 1, 3, 27, 18, 1, 65, 170, 4]",43200
O01182,33972.59680069535,"[11, 1, 411, 3, 329, 21]",10800
O01183,33984.06339029517,"[338, 23, 43, 178, 3, 270, 82]",10800
O01184,33991.26772437235,"[28, 271, 10, 10, 42, 814, 2]",21600
O01185,34001.34128608547,"[60, 2, 1, 4, 1, 4]",43200
O01186,34021.10762334038,"[2, 1, 293, 4, 65, 231, 5]",21600
O01187,34043.517051867726,"[2, 216, 1, 40, 4, 51, 548, 15]",10800
O01188,34064.3901845658,"[62, 21, 3, 11]",21600
O01189,34091.668528605085,"[1, 228, 13, 40, 181, 372, 152, 499, 31]",21600
O01190,34093.0221847158,"[6, 5, 15, 204, 850, 86, 282]",10800
O01191,34116.43700864892,"[66, 14, 7, 863, 2, 4]",21600
O01192,34172.37771033705,"[316, 248, 2, 329, 4, 2, 1, 1, 304, 28, 3]",21600
O01193,34201.69341556213,"[250, 1, 238, 2, 624, 76, 8, 69]",43200
O01194,34209.09799293703,"[1, 811, 50, 5, 280, 1]",21600
O01195,34226.953194714304,"[147, 3, 855, 1, 1]",10800
O01196,34230.091594174606,"[8, 22, 2, 1, 6]",10800
O01197,34235.31194964055,"[520, 84, 14, 27, 264, 7, 5]",10800
O01198,34293.73027626453,"[347, 357, 259, 725, 1, 219]",21600
O01199,34297.092264591265,"[514, 538, 439, 1, 62, 352, 93]",43200
O01200,34308.38468492073,"[2, 21, 843, 3, 1, 471, 670, 553, 2]",10800
O01201,34311.835864284556,"[55, 9, 2]",10800
O01202,34357.922356794166,"[464, 11, 29, 1, 7, 12, 5, 992, 7]",43200
O01203,34359.819722529915,"[71, 5, 35, 1, 1, 1, 2]",21600
O01204,34418.743596958004,"[1, 3, 781, 90, 35, 21, 46]",43200
O01205,34440.828880169945,"[1, 1, 5, 428, 594, 9, 1, 586]",21600
O01206,34515.81085745159,"[2, 2, 323, 173, 15, 1, 113]",21600
O01207,34623.13326430395,"[9, 64, 26]",43200
O01208,34653.77102306374,"[2, 734, 723, 43, 8, 14, 25, 1, 80, 4]",21600
O01209,34682.12900780451,"[1, 10, 2, 133, 440, 14, 47, 4]",10800
O01210,34735.56121135018,"[5, 207, 1, 583, 2, 40, 16, 2, 325]",43200
O01211,34797.87040393349,"[73, 665, 20, 3, 1, 96, 94, 703, 1, 270]",21600
O01212,34813.43640033334,"[1, 277, 1, 1, 3, 13, 247, 3, 4, 119]",21600
O01213,34823.07926906501,"[3, 418, 18, 1, 1, 282]",10800
O01214,34835.22951210752,"[1, 514, 20, 637, 54]",10800
O01215,34839.01226539306,"[576, 3, 106, 10, 362, 107, 106, 3]",10800
O01216,34842.7060034062,"[207, 154, 21, 21, 1, 17, 241, 6]",10800
O01217,34863.09917731823,"[10, 26, 38, 8, 1, 1, 1, 5, 2]",10800
O01218,34865.34764099188,"[84, 5, 18, 774, 26, 1, 665, 386, 2, 627, 1]",10800
O01219,34943.27936992668,"[229, 1, 1, 14, 13, 343, 4, 801, 833, 1, 770, 683]",10800
O01220,34986.26857348836,"[91, 934, 5, 14, 143, 152]",10800
O01221,34988.4601998196,"[413, 23, 6, 905, 48, 3, 4, 1, 5, 1]",10800
O01222,34997.25495393126,"[704, 1, 16, 10, 25, 1, 259, 1, 2, 12, 1]",21600
O01223,35010.20197834346,"[1, 317, 18, 2, 601, 1, 4, 3]",43200
O01224,35018.99344087421,"[174, 4, 177, 7, 32, 109, 339, 1, 26]",21600
O01225,35075.95172664476,"[1, 1, 8, 92, 915, 73, 2, 195, 1]",43200
O01226,35137.42785482008,"[10, 9, 667, 106, 107, 1, 120, 3, 1]",43200
O01227,35147.11269230511,"[938, 1, 154, 1]",21600
O01228,35178.10899993956,"[642, 658, 911, 1, 136, 1]",10800
O01229,35289.6252582826,"[338, 397, 2, 157, 1, 757, 625]",21600
O01230,35346.928664884836,"[1, 1, 323, 428, 199, 728, 12]",21600
O01231,35415.86433784012,"[747, 54, 179, 7, 403]",21600
O01232,35424.92143163762,"[14, 9, 1, 39, 1, 474]",10800
O01233,35432.12703224467,"[65, 25, 319, 2, 730, 1, 1, 121, 19, 5, 5]",21600
O01234,35576.412542959806,"[30, 159, 668, 313, 322, 1, 6, 1, 682]",43200
O01235,35601.42693577485,"[1, 1, 7, 98, 310, 1, 12, 1]",10800
O01236,35605.47704180187,"[255, 645, 772, 8, 4, 2, 602]",10800
O01237,35621.46499226875,"[1, 4, 10, 17, 2, 8, 3]",21600
O01238,35625.12034112311,"[926, 365, 691, 1, 101, 1, 149]",21600
O01239,35630.46969597569,"[551, 10, 607, 578, 787, 3, 184]",43200
O01240,35664.62289084668,"[6, 9, 1, 1, 10, 26, 6, 9]",21600
O01241,35732.403810356176,"[4, 608, 438, 91, 40, 138, 56, 4, 26]",43200
O01242,35750.84328854351,"[557, 17, 40, 874, 451, 2, 227, 20, 1]",21600
O01243,35769.251583241836,"[155, 2, 812, 51, 2, 403]",21600
O01244,35816.121955835966,"[545, 4, 121, 2, 171]",21600
O01245,35837.91949426485,"[6, 937, 54, 730, 42, 1, 22]",21600
O01246,35840.775582261784,"[2, 16, 93, 276, 2, 2, 121]",10800
O01247,35861.4046517095,"[15, 217, 2, 1, 22, 906, 52, 980, 868, 154, 22]",43200
O01248,35872.48742378632,"[512, 3, 19, 159, 1, 775, 1]",43200
O01249,35898.307388857276,"[362, 14, 45, 1, 675, 24, 2, 1, 3, 532, 32]",21600
O01250,35977.46538423376,"[893, 5, 2, 17, 2, 7, 5, 459, 4, 8]",43200
O01251,36037.51411319878,"[2, 898, 3, 8, 199, 4, 22]",21600
O01252,36074.91001573485,"[8, 6, 11, 1, 729, 825, 1, 1]",21600
O01253,36138.3181206414,"[47, 546, 42, 414, 2, 29, 15, 1]",10800
O01254,36138.37484942655,"[1, 1, 37, 108, 8, 265]",43200
O01255,36173.62051777518,"[570, 153, 1, 5, 1, 12, 1, 210]",21600
O01256,36191.59985267041,"[1, 999, 12, 197, 12, 382]",43200
O01257,36227.200682830786,"[423, 6, 4, 1, 84, 1, 783, 5, 4, 705, 17]",21600
O01258,36241.835477312525,"[537, 3, 11, 476, 13, 16, 9]",10800
O01259,36274.17735159365,"[162, 711, 2, 100, 1, 143, 1, 3]",43200
O01260,36279.06678432742,"[172, 91, 1, 11, 1, 2, 73]",21600
O01261,36297.29721780011,"[1, 105, 15, 33]",43200
O01262,36349.046401257314,"[36, 221, 3, 1, 15, 2, 61, 116, 1]",10800
O01263,36434.2518058491,"[4, 763, 71, 55, 1, 814, 1]",21600
O01264,36596.54131341031,"[74, 1, 41, 909, 1, 91, 382]",10800
O01265,36671.467860322664,"[42, 1, 946, 1, 4, 6, 3]",21600
O01266,36690.54020857633,"[2, 1, 4, 1, 24, 2, 168]",10800
O01267,36721.97986299138,"[20, 52, 848, 8]",43200
O01268,36727.55326511162,"[1, 2, 993, 121, 77, 4, 46, 200, 1, 579, 485, 1]",10800
O01269,36757.38027693901,"[774, 1, 1, 1, 1, 705, 101]",10800
O01270,36760.50830022232,"[874, 340, 2, 1, 2, 1, 248]",10800
O01271,36766.8516335702,"[6, 2, 1]",21600
O01272,36826.095362384855,"[1, 23, 1, 817, 1, 30, 2]",10800
O01273,36880.34757488317,"[355, 61, 44, 121, 341]",21600
O01274,36902.8987353656,"[3, 1, 1, 2, 1, 2, 1, 337]",21600
O01275,36962.591944207175,"[2, 5, 4, 1, 842, 21]",21600
O01276,36986.6965969638,"[184, 69, 74, 124, 30, 2, 506]",21600
O01277,37004.40608994428,"[16, 12, 650, 1, 61, 61, 1, 21]",21600
O01278,37062.70787811651,"[10, 855, 2, 1, 113, 22]",43200
O01279,37064.32459606872,"[41, 544, 1, 5, 3, 62, 33, 394]",43200
O01280,37072.04117121405,"[1, 1, 3, 5, 523, 830, 36, 689, 58]",21600
O01281,37073.6973765386,"[2, 33, 1, 2, 1, 2, 478, 6]",21600
O01282,37143.22385066339,"[661, 177, 10, 368, 12, 2, 201, 27, 4, 5, 72, 608, 353]",21600
O01283,37199.13465648591,"[2, 1, 442, 22, 3, 1]",10800
O01284,37199.30309400468,"[1, 83, 206, 2, 2, 7, 3]",21600
O01285,37227.225006520915,"[2, 3, 2, 10, 91, 23]",21600
O01286,37268.06611528486,"[4, 269, 28, 278, 412, 124, 4, 21, 3]",43200
O01287,37268.8961887403,"[13, 131, 1, 606, 83]",10800
O01288,37366.17323905753,"[554, 4, 256, 6, 178, 10, 308, 21, 9, 3, 4]",10800
O01289,37369.78012646951,"[2, 374, 490, 609, 33, 383, 1]",10800
O01290,37372.661196009525,"[54, 142, 22, 121, 25]",10800
O01291,37384.23378226989,"[507, 46, 148, 8, 696, 4, 34, 2]",21600
O01292,37389.61226861414,"[8, 1, 1, 2, 997, 127, 260]",10800
O01293,37402.91790693393,"[16, 2, 3, 51, 135, 848, 9]",21600
O01294,37455.271484829005,"[1, 1, 557, 7, 715, 6, 2, 1]",10800
O01295,37514.213926154785,"[123, 714, 1, 3, 1, 802, 22]",10800
O01296,37576.22662668793,"[79, 4, 54, 867, 41, 2, 833, 39, 106]",21600
O01297,37577.79181105893,"[335, 6, 7, 31, 1, 786, 734, 1]",21600
O01298,37636.7603664336,"[26, 14, 11, 20, 5, 100]",21600
O01299,37644.43579004615,"[8, 1, 2, 9, 15, 31, 23, 1, 8]",43200
O01300,37657.98179786882,"[590, 1, 725, 2, 44, 45, 78, 1, 23]",43200
O01301,37663.59357542408,"[427, 1, 88, 679, 25, 298, 60, 7, 706, 53, 880, 887]",10800
O01302,37695.085486264106,"[423, 1, 1, 1, 2, 19]",21600
O01303,37703.37623116349,"[89, 492, 29, 952, 3, 26, 317, 15]",21600
O01304,37715.39387434081,"[40, 3, 118, 3, 1, 10]",10800
O01305,37746.522993644394,"[2, 5, 510, 1, 4, 9]",21600
O01306,37751.15540472859,"[1, 457, 520, 1, 58, 859, 16]",21600
O01307,37765.617957848626,"[62, 5, 1, 11, 2, 1, 447, 6, 47, 287, 2]",21600
O01308,37781.367967623686,"[370, 1, 33, 33, 1, 14]",21600
O01309,37803.03961354088,"[1, 1, 129, 970, 3, 8, 24, 23, 12, 2]",10800
O01310,37809.58056128815,"[10, 2, 221]",43200
O01311,37941.18642783419,"[10, 2, 2, 1, 114, 2, 790, 4, 30]",43200
O01312,37957.6973252385,"[3, 1, 584, 240, 11, 6, 1]",21600
O01313,37975.458794550126,"[397, 11, 829, 712, 5, 1]",10800
O01314,38093.716242829934,"[1, 13, 1, 86, 29, 4, 31]",43200
O01315,38101.82442844194,"[66, 1, 507, 5, 584, 71, 1]",10800
O01316,38107.499242876926,"[1, 16, 1]",10800
O01317,38110.75816019918,"[1, 17, 2, 1, 988]",10800
O01318,38157.60615289196,"[44, 1, 11, 1, 348, 51, 387]",21600
O01319,38189.17286363232,"[956, 143, 18, 1, 696, 1, 2, 1]",21600
O01320,38211.76870410246,"[62, 653, 683, 476, 4, 20]",10800
O01321,38223.45655935578,"[152, 289, 22, 4, 2, 8, 700]",21600
O01322,38245.90598955722,"[20, 12, 4, 474, 28]",21600
O01323,38263.99619181696,"[5, 68, 334, 19, 7, 92, 1]",21600
O01324,38290.161804271265,"[811, 6, 758, 646, 1, 675, 2, 3]",21600
O01325,38367.71190426271,"[2, 946, 988, 73, 7, 2, 508, 508]",43200
O01326,38421.931820014805,"[30, 22, 1, 62, 3, 2, 1, 94, 10]",10800
O01327,38430.80417662441,"[2, 620, 720, 1, 2, 67, 3]",43200
O01328,38443.75538005588,"[170, 213, 820, 253, 856]",21600
O01329,38519.16139573565,"[583, 2, 2, 1, 1, 1, 5, 2]",10800
O01330,38559.32851950402,"[1, 14, 5, 778, 1, 126, 681, 631, 3]",21600
O01331,38576.78608639668,"[3, 318, 142, 291, 43, 1, 3, 906, 470]",43200
O01332,38578.805434230846,"[740, 2, 902, 8, 7, 109, 931, 461, 568, 82, 838, 26]",10800
O01333,38666.83776429877,"[5, 3, 23, 89, 58, 818]",43200
O01334,38728.111199455205,"[1, 508, 9, 1, 59]",43200
O01335,38730.17202749137,"[3, 16, 157, 9, 1, 11]",21600
O01336,38743.18718542148,"[396, 7, 229, 2, 32, 1]",10800
O01337,38743.19907377937,"[16, 68, 7, 2, 465, 198, 795, 700]",10800
O01338,38775.77092258707,"[2, 91, 3, 15, 678, 13, 7, 76]",21600
O01339,38779.40550660201,"[1, 8, 1, 25, 93, 354, 36, 1]",10800
O01340,38813.51037223071,"[118, 558, 1, 1, 841, 1, 417, 10, 8]",43200
O01341,38862.92760355166,"[7, 43, 173, 512, 3, 3, 585]",43200
O01342,38873.88110972256,"[34, 766, 2, 74, 1, 3, 21]",10800
O01343,38899.87657872929,"[3, 1, 7, 349, 4, 47, 902, 3, 112]",21600
O01344,38899.946073860614,"[130, 308, 188, 989, 384, 4, 144, 14]",21600
O01345,38915.40339343788,"[1, 151, 10, 16, 1, 35, 4, 699, 15, 2, 2]",21600
O01346,38927.34220588514,"[799, 2, 66, 4, 1, 246]",43200
O01347,38966.20293867468,"[2, 13, 1, 13, 10, 1, 102, 6]",21600
O01348,38973.58153724548,"[2, 18, 1, 411, 2, 640, 3, 485, 2, 8, 151]",21600
O01349,39024.532029492104,"[12, 5, 562, 156, 8]",10800
O01350,39030.1833286093,"[98, 168, 215, 27, 10, 1, 40, 26]",10800
O01351,39030.46245318024,"[285, 8, 5, 569, 24, 7, 4, 49, 97]",21600
O01352,39034.06351830768,"[310, 380, 661, 2, 21, 25, 702, 9, 1]",21600
O01353,39058.251754797464,"[438, 3, 1, 2, 814, 770, 3]",21600
O01354,39067.019063347405,"[944, 3, 5, 4, 42, 897, 46, 23, 452, 373]",21600
O01355,39123.65643737308,"[12, 5, 389, 879, 1, 18]",21600
O01356,39125.20314880046,"[55, 4, 5, 4, 82, 55, 1]",21600
O01357,39187.52979205782,"[2, 514, 1, 3, 15, 2, 3]",10800
O01358,39190.816298984115,"[3, 626, 28, 15, 527, 2]",21600
O01359,39193.21021905273,"[998, 17, 4, 1, 2, 850, 3, 136, 1, 2]",43200
O01360,39217.429643116826,"[169, 37, 2]",10800
O01361,39222.46017600293,"[6, 116, 0, 18, 1, 26, 428, 810]",21600
O01362,39231.91941507106,"[406, 1, 992, 741, 12, 136, 8]",21600
O01363,39275.32474307757,"[51, 7, 3, 108]",10800
O01364,39315.06909388391,"[8, 229, 3, 719, 63, 16, 2, 143, 2]",10800
O01365,39321.608763537646,"[50, 266, 864, 248, 2, 337, 1, 2]",21600
O01366,39325.05763778848,"[38, 1, 2, 41, 4, 1, 4]",21600
O01367,39338.179280324715,"[4, 2, 65, 1, 417, 25, 5, 3, 1, 26]",10800
O01368,39343.33636034918,"[42, 57, 1, 1, 19, 570, 1]",21600
O01369,39379.43486699818,"[3, 98, 3, 90, 1, 259, 2, 384, 131, 763]",21600
O01370,39413.02293629614,"[1, 2, 866, 704, 2, 2]",43200
O01371,39421.203809709805,"[9, 803, 498, 5, 6, 1, 718]",10800
O01372,39423.65099169778,"[5, 22, 890, 6, 10, 34, 365]",21600
O01373,39425.480479065576,"[564, 7, 712, 13, 805]",21600
O01374,39478.1507522092,"[438, 5, 125, 1, 1, 281, 107, 1, 1, 2]",10800
O01375,39480.349223838646,"[1, 62, 1]",21600
O01376,39491.790134828974,"[43, 9, 174, 331, 1, 161, 4]",10800
O01377,39529.662705713774,"[1, 321, 3, 941, 215, 22, 479, 971]",10800
O01378,39537.759012109644,"[4, 56, 1, 1, 1]",21600
O01379,39544.41185790033,"[6, 1, 712, 3, 43, 8]",10800
O01380,39708.52701362196,"[10, 9, 3, 80, 905, 2]",21600
O01381,39733.06952614712,"[2, 2, 2, 651, 2, 92, 1, 13, 9, 46, 623]",43200
O01382,39736.512587719706,"[22, 1, 6, 11, 713, 16, 15]",43200
O01383,39749.67752708894,"[652, 444, 4, 1, 214]",10800
O01384,39804.18098108903,"[1, 238, 1, 1, 15, 190, 11, 8]",43200
O01385,39832.99079340202,"[330, 116, 94, 580, 1, 236, 1, 2, 32, 1, 3]",10800
O01386,39854.36525087845,"[1, 2, 794, 155, 10, 2]",43200
O01387,39873.374117075546,"[2, 2, 502]",43200
O01388,40056.23185514144,"[5, 256, 4, 3, 118, 25, 22, 874]",43200
O01389,40083.948603222576,"[1, 145, 17, 24, 126, 3, 10, 661, 13]",21600
O01390,40121.63358681446,"[775, 145, 9, 1, 10, 666, 362]",21600
O01391,40135.98279791352,"[483, 8, 18, 2, 4, 3, 12]",21600
O01392,40140.498597435195,"[4, 87, 45, 4, 17, 17, 4]",21600
O01393,40168.57665371803,"[734, 7, 1, 16, 113, 1, 229, 269]",21600
O01394,40353.023740143384,"[27, 437, 667, 2, 18, 98, 40, 12]",10800
O01395,40400.64993025894,"[392, 45, 2, 2, 364]",21600
O01396,40403.548998828584,"[59, 113, 289, 2, 297]",43200
O01397,40425.36431073673,"[406, 2, 3, 342, 822, 22, 371]",21600
O01398,40466.7654945819,"[69, 15, 1]",10800
O01399,40533.62898546833,"[111, 1, 484, 1, 148, 40, 37, 1, 2]",10800
O01400,40545.408785490734,"[922, 27, 2, 468, 29]",10800
O01401,40563.01363150846,"[849, 8, 1, 2, 14, 13, 278, 116, 1]",21600
O01402,40612.235509539605,"[355, 761, 3, 12, 61, 899, 394]",21600
O01403,40638.33910508276,"[206, 46, 1, 50, 58, 887, 1]",10800
O01404,40667.867439827605,"[2, 2, 268, 3, 14, 591]",43200
O01405,40787.713810610956,"[1, 596, 5, 1, 156, 5, 114, 6]",10800
O01406,40846.84704490183,"[18, 56, 160, 550, 32, 4, 7, 40]",43200
O01407,40865.92464868944,"[2, 29, 12, 547, 31, 4, 5, 369]",21600
O01408,40867.25028569373,"[2, 23, 1, 14, 6, 2, 49]",43200
O01409,40906.81735389538,"[1, 621, 50, 3, 2]",21600
O01410,40915.071066025266,"[1, 865, 4, 2]",10800
O01411,40947.1112550621,"[105, 97, 4, 25]",21600
O01412,40960.74156102774,"[2, 1, 30, 13, 414, 94]",43200
O01413,41008.830472549125,"[939, 1, 5, 111, 41, 14, 294]",43200
O01414,41035.83551077692,"[945, 12, 5, 1, 785, 1, 33]",10800
O01415,41092.6683410479,"[152, 1, 453, 39, 7, 15, 895, 2]",21600
O01416,41110.54679092588,"[6, 333, 3, 2, 533, 101, 561]",43200
O01417,41174.14630093928,"[517, 1, 28, 1, 3, 225, 78, 1, 4, 48]",10800
O01418,41178.81280061411,"[538, 129, 251, 1, 25]",10800
O01419,41181.27853535454,"[11, 708, 1, 16, 621, 57, 10, 127]",10800
O01420,41207.81881813734,"[75, 526, 176, 55, 14, 45, 1]",21600
O01421,41219.836463522166,"[323, 1, 188, 5, 110, 11, 791, 175]",21600
O01422,41285.71358579448,"[1, 5, 9, 1, 261, 506, 3]",21600
O01423,41292.58832397795,"[1, 2, 36, 15, 3, 4]",21600
O01424,41325.907729896506,"[952, 111, 132, 5, 2]",21600
O01425,41364.959220880766,"[696, 373, 6, 3, 134, 1, 290]",10800
O01426,41366.76738980639,"[22, 3, 8, 2, 4, 67, 149, 3, 910, 6]",21600
O01427,41394.585340090394,"[694, 48, 585, 3, 1, 3, 869]",43200
O01428,41423.230082507034,"[33, 1, 509]",21600
O01429,41456.443366987616,"[1, 987, 1, 83, 64, 15, 1, 4, 2, 27]",21600
O01430,41457.52676855942,"[12, 3, 541, 1, 8, 925, 2]",21600
O01431,41464.93887316129,"[1, 10, 726, 1, 1, 446, 10]",10800
O01432,41479.785363782066,"[1, 426, 511, 944, 1, 2, 2, 4, 3]",21600
O01433,41482.78916204832,"[248, 244, 287, 1]",10800
O01434,41485.067595021195,"[110, 241, 17, 887, 987]",43200
O01435,41543.77750285849,"[1, 12, 17, 238, 2, 8, 1, 10, 112, 13, 120, 12]",10800
O01436,41556.89031862084,"[896, 8, 170, 1, 114, 14, 483, 7, 112, 1]",43200
O01437,41589.9069029277,"[4, 870, 9, 229, 16, 1]",21600
